time,stamp_secs,stamp_nsecs,level,name,msg,file,function,line
2024/12/06 18:27:18.580359467,1733509638,579785795,20,bno08x_publisher,Dati pubblicati!,/home/sailing/Main-Computer/install/bno08x_sensor/lib/python3.10/site-packages/bno08x_sensor/bno08x_publisher.py,publish_sensor_data,53
2024/12/06 18:27:18.683279141,1733509638,682494505,20,bno08x_publisher,Dati pubblicati!,/home/sailing/Main-Computer/install/bno08x_sensor/lib/python3.10/site-packages/bno08x_sensor/bno08x_publisher.py,publish_sensor_data,53
2024/12/06 18:27:18.781415572,1733509638,780720955,20,bno08x_publisher,Dati pubblicati!,/home/sailing/Main-Computer/install/bno08x_sensor/lib/python3.10/site-packages/bno08x_sensor/bno08x_publisher.py,publish_sensor_data,53
2024/12/06 18:27:18.882324915,1733509638,881594391,20,bno08x_publisher,Dati pubblicati!,/home/sailing/Main-Computer/install/bno08x_sensor/lib/python3.10/site-packages/bno08x_sensor/bno08x_publisher.py,publish_sensor_data,53
2024/12/06 18:27:18.982852736,1733509638,982126916,20,bno08x_publisher,Dati pubblicati!,/home/sailing/Main-Computer/install/bno08x_sensor/lib/python3.10/site-packages/bno08x_sensor/bno08x_publisher.py,publish_sensor_data,53
2024/12/06 18:27:19.83351807,1733509639,82461392,20,bno08x_publisher,Dati pubblicati!,/home/sailing/Main-Computer/install/bno08x_sensor/lib/python3.10/site-packages/bno08x_sensor/bno08x_publisher.py,publish_sensor_data,53
2024/12/06 18:27:19.182552198,1733509639,181971249,20,bno08x_publisher,Dati pubblicati!,/home/sailing/Main-Computer/install/bno08x_sensor/lib/python3.10/site-packages/bno08x_sensor/bno08x_publisher.py,publish_sensor_data,53
2024/12/06 18:27:19.282980098,1733509639,282187685,20,bno08x_publisher,Dati pubblicati!,/home/sailing/Main-Computer/install/bno08x_sensor/lib/python3.10/site-packages/bno08x_sensor/bno08x_publisher.py,publish_sensor_data,53
2024/12/06 18:27:19.383596723,1733509639,382928532,20,bno08x_publisher,Dati pubblicati!,/home/sailing/Main-Computer/install/bno08x_sensor/lib/python3.10/site-packages/bno08x_sensor/bno08x_publisher.py,publish_sensor_data,53
2024/12/06 18:27:19.482462370,1733509639,481636641,20,bno08x_publisher,Dati pubblicati!,/home/sailing/Main-Computer/install/bno08x_sensor/lib/python3.10/site-packages/bno08x_sensor/bno08x_publisher.py,publish_sensor_data,53
2024/12/06 18:27:19.568799842,1733509639,568155559,20,gps_publisher,"Publishing GPS data: 45.5057473, 9.1658078, 133.231",/home/sailing/Main-Computer/install/interfaces_py/lib/python3.10/site-packages/interfaces_py/gps_node.py,publish_gps_data,30
2024/12/06 18:27:19.578390642,1733509639,577617191,20,bno08x_publisher,Dati pubblicati!,/home/sailing/Main-Computer/install/bno08x_sensor/lib/python3.10/site-packages/bno08x_sensor/bno08x_publisher.py,publish_sensor_data,53
2024/12/06 18:27:19.682465127,1733509639,681956086,20,bno08x_publisher,Dati pubblicati!,/home/sailing/Main-Computer/install/bno08x_sensor/lib/python3.10/site-packages/bno08x_sensor/bno08x_publisher.py,publish_sensor_data,53
2024/12/06 18:27:19.782172689,1733509639,781555128,20,bno08x_publisher,Dati pubblicati!,/home/sailing/Main-Computer/install/bno08x_sensor/lib/python3.10/site-packages/bno08x_sensor/bno08x_publisher.py,publish_sensor_data,53
2024/12/06 18:27:19.879089357,1733509639,878340203,20,bno08x_publisher,Dati pubblicati!,/home/sailing/Main-Computer/install/bno08x_sensor/lib/python3.10/site-packages/bno08x_sensor/bno08x_publisher.py,publish_sensor_data,53
2024/12/06 18:27:19.984280370,1733509639,983689921,20,bno08x_publisher,Dati pubblicati!,/home/sailing/Main-Computer/install/bno08x_sensor/lib/python3.10/site-packages/bno08x_sensor/bno08x_publisher.py,publish_sensor_data,53
2024/12/06 18:27:20.83049248,1733509640,82398206,20,bno08x_publisher,Dati pubblicati!,/home/sailing/Main-Computer/install/bno08x_sensor/lib/python3.10/site-packages/bno08x_sensor/bno08x_publisher.py,publish_sensor_data,53
2024/12/06 18:27:20.179529438,1733509640,178854655,20,bno08x_publisher,Dati pubblicati!,/home/sailing/Main-Computer/install/bno08x_sensor/lib/python3.10/site-packages/bno08x_sensor/bno08x_publisher.py,publish_sensor_data,53
2024/12/06 18:27:20.279293118,1733509640,278383314,20,bno08x_publisher,Dati pubblicati!,/home/sailing/Main-Computer/install/bno08x_sensor/lib/python3.10/site-packages/bno08x_sensor/bno08x_publisher.py,publish_sensor_data,53
2024/12/06 18:27:20.376127478,1733509640,375606325,20,bno08x_publisher,Dati pubblicati!,/home/sailing/Main-Computer/install/bno08x_sensor/lib/python3.10/site-packages/bno08x_sensor/bno08x_publisher.py,publish_sensor_data,53
2024/12/06 18:27:20.482299541,1733509640,481814278,20,bno08x_publisher,Dati pubblicati!,/home/sailing/Main-Computer/install/bno08x_sensor/lib/python3.10/site-packages/bno08x_sensor/bno08x_publisher.py,publish_sensor_data,53
2024/12/06 18:27:20.569013098,1733509640,568409668,20,gps_publisher,"Publishing GPS data: 45.505753, 9.1658187, 133.001",/home/sailing/Main-Computer/install/interfaces_py/lib/python3.10/site-packages/interfaces_py/gps_node.py,publish_gps_data,30
2024/12/06 18:27:20.578557007,1733509640,578020670,20,bno08x_publisher,Dati pubblicati!,/home/sailing/Main-Computer/install/bno08x_sensor/lib/python3.10/site-packages/bno08x_sensor/bno08x_publisher.py,publish_sensor_data,53
2024/12/06 18:27:20.684855405,1733509640,684199363,20,bno08x_publisher,Dati pubblicati!,/home/sailing/Main-Computer/install/bno08x_sensor/lib/python3.10/site-packages/bno08x_sensor/bno08x_publisher.py,publish_sensor_data,53
2024/12/06 18:27:20.779953973,1733509640,779406710,20,bno08x_publisher,Dati pubblicati!,/home/sailing/Main-Computer/install/bno08x_sensor/lib/python3.10/site-packages/bno08x_sensor/bno08x_publisher.py,publish_sensor_data,53
2024/12/06 18:27:20.881931448,1733509640,880977644,20,bno08x_publisher,Dati pubblicati!,/home/sailing/Main-Computer/install/bno08x_sensor/lib/python3.10/site-packages/bno08x_sensor/bno08x_publisher.py,publish_sensor_data,53
2024/12/06 18:27:20.984063109,1733509640,983460567,20,bno08x_publisher,Dati pubblicati!,/home/sailing/Main-Computer/install/bno08x_sensor/lib/python3.10/site-packages/bno08x_sensor/bno08x_publisher.py,publish_sensor_data,53
2024/12/06 18:27:21.80318400,1733509641,79030371,20,bno08x_publisher,Dati pubblicati!,/home/sailing/Main-Computer/install/bno08x_sensor/lib/python3.10/site-packages/bno08x_sensor/bno08x_publisher.py,publish_sensor_data,53
2024/12/06 18:27:21.181725598,1733509641,180923129,20,bno08x_publisher,Dati pubblicati!,/home/sailing/Main-Computer/install/bno08x_sensor/lib/python3.10/site-packages/bno08x_sensor/bno08x_publisher.py,publish_sensor_data,53
2024/12/06 18:27:21.278638187,1733509641,277909848,20,bno08x_publisher,Dati pubblicati!,/home/sailing/Main-Computer/install/bno08x_sensor/lib/python3.10/site-packages/bno08x_sensor/bno08x_publisher.py,publish_sensor_data,53
2024/12/06 18:27:21.379291102,1733509641,378091037,20,bno08x_publisher,Dati pubblicati!,/home/sailing/Main-Computer/install/bno08x_sensor/lib/python3.10/site-packages/bno08x_sensor/bno08x_publisher.py,publish_sensor_data,53
2024/12/06 18:27:21.479762775,1733509641,479074307,20,bno08x_publisher,Dati pubblicati!,/home/sailing/Main-Computer/install/bno08x_sensor/lib/python3.10/site-packages/bno08x_sensor/bno08x_publisher.py,publish_sensor_data,53
2024/12/06 18:27:21.565975910,1733509641,565395036,20,gps_publisher,"Publishing GPS data: 45.5057598, 9.1658307, 132.885",/home/sailing/Main-Computer/install/interfaces_py/lib/python3.10/site-packages/interfaces_py/gps_node.py,publish_gps_data,30
2024/12/06 18:27:21.577171498,1733509641,576392788,20,bno08x_publisher,Dati pubblicati!,/home/sailing/Main-Computer/install/bno08x_sensor/lib/python3.10/site-packages/bno08x_sensor/bno08x_publisher.py,publish_sensor_data,53
2024/12/06 18:27:21.678708308,1733509641,677974692,20,bno08x_publisher,Dati pubblicati!,/home/sailing/Main-Computer/install/bno08x_sensor/lib/python3.10/site-packages/bno08x_sensor/bno08x_publisher.py,publish_sensor_data,53
2024/12/06 18:27:21.778076935,1733509641,776495682,20,bno08x_publisher,Dati pubblicati!,/home/sailing/Main-Computer/install/bno08x_sensor/lib/python3.10/site-packages/bno08x_sensor/bno08x_publisher.py,publish_sensor_data,53
2024/12/06 18:27:21.876297553,1733509641,875740197,20,bno08x_publisher,Dati pubblicati!,/home/sailing/Main-Computer/install/bno08x_sensor/lib/python3.10/site-packages/bno08x_sensor/bno08x_publisher.py,publish_sensor_data,53
2024/12/06 18:27:21.978268367,1733509641,976934005,20,bno08x_publisher,Dati pubblicati!,/home/sailing/Main-Computer/install/bno08x_sensor/lib/python3.10/site-packages/bno08x_sensor/bno08x_publisher.py,publish_sensor_data,53
2024/12/06 18:27:22.78706457,1733509642,78085156,20,bno08x_publisher,Dati pubblicati!,/home/sailing/Main-Computer/install/bno08x_sensor/lib/python3.10/site-packages/bno08x_sensor/bno08x_publisher.py,publish_sensor_data,53
2024/12/06 18:27:22.177895478,1733509642,177267418,20,bno08x_publisher,Dati pubblicati!,/home/sailing/Main-Computer/install/bno08x_sensor/lib/python3.10/site-packages/bno08x_sensor/bno08x_publisher.py,publish_sensor_data,53
2024/12/06 18:27:22.278698252,1733509642,278188341,20,bno08x_publisher,Dati pubblicati!,/home/sailing/Main-Computer/install/bno08x_sensor/lib/python3.10/site-packages/bno08x_sensor/bno08x_publisher.py,publish_sensor_data,53
2024/12/06 18:27:22.379719954,1733509642,378964837,20,bno08x_publisher,Dati pubblicati!,/home/sailing/Main-Computer/install/bno08x_sensor/lib/python3.10/site-packages/bno08x_sensor/bno08x_publisher.py,publish_sensor_data,53
2024/12/06 18:27:22.479738407,1733509642,479134995,20,bno08x_publisher,Dati pubblicati!,/home/sailing/Main-Computer/install/bno08x_sensor/lib/python3.10/site-packages/bno08x_sensor/bno08x_publisher.py,publish_sensor_data,53
2024/12/06 18:27:22.569044352,1733509642,568293902,20,gps_publisher,"Publishing GPS data: 45.5057653, 9.1658431, 132.619",/home/sailing/Main-Computer/install/interfaces_py/lib/python3.10/site-packages/interfaces_py/gps_node.py,publish_gps_data,30
2024/12/06 18:27:22.578431276,1733509642,577409806,20,bno08x_publisher,Dati pubblicati!,/home/sailing/Main-Computer/install/bno08x_sensor/lib/python3.10/site-packages/bno08x_sensor/bno08x_publisher.py,publish_sensor_data,53
2024/12/06 18:27:22.678028819,1733509642,677206942,20,bno08x_publisher,Dati pubblicati!,/home/sailing/Main-Computer/install/bno08x_sensor/lib/python3.10/site-packages/bno08x_sensor/bno08x_publisher.py,publish_sensor_data,53
2024/12/06 18:27:22.778912631,1733509642,777702733,20,bno08x_publisher,Dati pubblicati!,/home/sailing/Main-Computer/install/bno08x_sensor/lib/python3.10/site-packages/bno08x_sensor/bno08x_publisher.py,publish_sensor_data,53
2024/12/06 18:27:22.879424736,1733509642,878780861,20,bno08x_publisher,Dati pubblicati!,/home/sailing/Main-Computer/install/bno08x_sensor/lib/python3.10/site-packages/bno08x_sensor/bno08x_publisher.py,publish_sensor_data,53
2024/12/06 18:27:22.980491438,1733509642,979721507,20,bno08x_publisher,Dati pubblicati!,/home/sailing/Main-Computer/install/bno08x_sensor/lib/python3.10/site-packages/bno08x_sensor/bno08x_publisher.py,publish_sensor_data,53
2024/12/06 18:27:23.78303977,1733509643,77743306,20,bno08x_publisher,Dati pubblicati!,/home/sailing/Main-Computer/install/bno08x_sensor/lib/python3.10/site-packages/bno08x_sensor/bno08x_publisher.py,publish_sensor_data,53
2024/12/06 18:27:23.179158351,1733509643,178601865,20,bno08x_publisher,Dati pubblicati!,/home/sailing/Main-Computer/install/bno08x_sensor/lib/python3.10/site-packages/bno08x_sensor/bno08x_publisher.py,publish_sensor_data,53
2024/12/06 18:27:23.279177459,1733509643,277946042,20,bno08x_publisher,Dati pubblicati!,/home/sailing/Main-Computer/install/bno08x_sensor/lib/python3.10/site-packages/bno08x_sensor/bno08x_publisher.py,publish_sensor_data,53
2024/12/06 18:27:23.378301986,1733509643,377793334,20,bno08x_publisher,Dati pubblicati!,/home/sailing/Main-Computer/install/bno08x_sensor/lib/python3.10/site-packages/bno08x_sensor/bno08x_publisher.py,publish_sensor_data,53
2024/12/06 18:27:23.481934918,1733509643,481430080,20,bno08x_publisher,Dati pubblicati!,/home/sailing/Main-Computer/install/bno08x_sensor/lib/python3.10/site-packages/bno08x_sensor/bno08x_publisher.py,publish_sensor_data,53
2024/12/06 18:27:23.569825601,1733509643,568649481,20,gps_publisher,"Publishing GPS data: 45.5057719, 9.1658583, 132.645",/home/sailing/Main-Computer/install/interfaces_py/lib/python3.10/site-packages/interfaces_py/gps_node.py,publish_gps_data,30
2024/12/06 18:27:23.577582974,1733509643,576921395,20,bno08x_publisher,Dati pubblicati!,/home/sailing/Main-Computer/install/bno08x_sensor/lib/python3.10/site-packages/bno08x_sensor/bno08x_publisher.py,publish_sensor_data,53
2024/12/06 18:27:23.680323973,1733509643,679689394,20,bno08x_publisher,Dati pubblicati!,/home/sailing/Main-Computer/install/bno08x_sensor/lib/python3.10/site-packages/bno08x_sensor/bno08x_publisher.py,publish_sensor_data,53
2024/12/06 18:27:23.778772365,1733509643,778214380,20,bno08x_publisher,Dati pubblicati!,/home/sailing/Main-Computer/install/bno08x_sensor/lib/python3.10/site-packages/bno08x_sensor/bno08x_publisher.py,publish_sensor_data,53
2024/12/06 18:27:23.879481145,1733509643,878915900,20,bno08x_publisher,Dati pubblicati!,/home/sailing/Main-Computer/install/bno08x_sensor/lib/python3.10/site-packages/bno08x_sensor/bno08x_publisher.py,publish_sensor_data,53
2024/12/06 18:27:23.982576517,1733509643,981888253,20,bno08x_publisher,Dati pubblicati!,/home/sailing/Main-Computer/install/bno08x_sensor/lib/python3.10/site-packages/bno08x_sensor/bno08x_publisher.py,publish_sensor_data,53
2024/12/06 18:27:24.79531445,1733509644,78901681,20,bno08x_publisher,Dati pubblicati!,/home/sailing/Main-Computer/install/bno08x_sensor/lib/python3.10/site-packages/bno08x_sensor/bno08x_publisher.py,publish_sensor_data,53
2024/12/06 18:27:24.179468893,1733509644,178872314,20,bno08x_publisher,Dati pubblicati!,/home/sailing/Main-Computer/install/bno08x_sensor/lib/python3.10/site-packages/bno08x_sensor/bno08x_publisher.py,publish_sensor_data,53
2024/12/06 18:27:24.281057704,1733509644,280487515,20,bno08x_publisher,Dati pubblicati!,/home/sailing/Main-Computer/install/bno08x_sensor/lib/python3.10/site-packages/bno08x_sensor/bno08x_publisher.py,publish_sensor_data,53
2024/12/06 18:27:24.380003570,1733509644,379377436,20,bno08x_publisher,Dati pubblicati!,/home/sailing/Main-Computer/install/bno08x_sensor/lib/python3.10/site-packages/bno08x_sensor/bno08x_publisher.py,publish_sensor_data,53
2024/12/06 18:27:24.478495895,1733509644,477951188,20,bno08x_publisher,Dati pubblicati!,/home/sailing/Main-Computer/install/bno08x_sensor/lib/python3.10/site-packages/bno08x_sensor/bno08x_publisher.py,publish_sensor_data,53
2024/12/06 18:27:24.569387646,1733509644,568659955,20,gps_publisher,"Publishing GPS data: 45.505776, 9.1658691, 132.577",/home/sailing/Main-Computer/install/interfaces_py/lib/python3.10/site-packages/interfaces_py/gps_node.py,publish_gps_data,30
2024/12/06 18:27:24.580461617,1733509644,579835613,20,bno08x_publisher,Dati pubblicati!,/home/sailing/Main-Computer/install/bno08x_sensor/lib/python3.10/site-packages/bno08x_sensor/bno08x_publisher.py,publish_sensor_data,53
2024/12/06 18:27:24.679109055,1733509644,678443124,20,bno08x_publisher,Dati pubblicati!,/home/sailing/Main-Computer/install/bno08x_sensor/lib/python3.10/site-packages/bno08x_sensor/bno08x_publisher.py,publish_sensor_data,53
2024/12/06 18:27:24.776473520,1733509644,775561495,20,bno08x_publisher,Dati pubblicati!,/home/sailing/Main-Computer/install/bno08x_sensor/lib/python3.10/site-packages/bno08x_sensor/bno08x_publisher.py,publish_sensor_data,53
2024/12/06 18:27:24.876528320,1733509644,876039594,20,bno08x_publisher,Dati pubblicati!,/home/sailing/Main-Computer/install/bno08x_sensor/lib/python3.10/site-packages/bno08x_sensor/bno08x_publisher.py,publish_sensor_data,53
2024/12/06 18:27:24.979456420,1733509644,978679229,20,bno08x_publisher,Dati pubblicati!,/home/sailing/Main-Computer/install/bno08x_sensor/lib/python3.10/site-packages/bno08x_sensor/bno08x_publisher.py,publish_sensor_data,53
2024/12/06 18:27:25.81499429,1733509645,80687757,20,bno08x_publisher,Dati pubblicati!,/home/sailing/Main-Computer/install/bno08x_sensor/lib/python3.10/site-packages/bno08x_sensor/bno08x_publisher.py,publish_sensor_data,53
2024/12/06 18:27:25.180225226,1733509645,179583277,20,bno08x_publisher,Dati pubblicati!,/home/sailing/Main-Computer/install/bno08x_sensor/lib/python3.10/site-packages/bno08x_sensor/bno08x_publisher.py,publish_sensor_data,53
2024/12/06 18:27:25.281001705,1733509645,280312904,20,bno08x_publisher,Dati pubblicati!,/home/sailing/Main-Computer/install/bno08x_sensor/lib/python3.10/site-packages/bno08x_sensor/bno08x_publisher.py,publish_sensor_data,53
2024/12/06 18:27:25.379498204,1733509645,378796180,20,bno08x_publisher,Dati pubblicati!,/home/sailing/Main-Computer/install/bno08x_sensor/lib/python3.10/site-packages/bno08x_sensor/bno08x_publisher.py,publish_sensor_data,53
2024/12/06 18:27:25.480871409,1733509645,480121626,20,bno08x_publisher,Dati pubblicati!,/home/sailing/Main-Computer/install/bno08x_sensor/lib/python3.10/site-packages/bno08x_sensor/bno08x_publisher.py,publish_sensor_data,53
2024/12/06 18:27:25.568912165,1733509645,568230086,20,gps_publisher,"Publishing GPS data: 45.5057797, 9.1658877, 132.647",/home/sailing/Main-Computer/install/interfaces_py/lib/python3.10/site-packages/interfaces_py/gps_node.py,publish_gps_data,30
2024/12/06 18:27:25.579622318,1733509645,578955868,20,bno08x_publisher,Dati pubblicati!,/home/sailing/Main-Computer/install/bno08x_sensor/lib/python3.10/site-packages/bno08x_sensor/bno08x_publisher.py,publish_sensor_data,53
2024/12/06 18:27:25.679463049,1733509645,678370578,20,bno08x_publisher,Dati pubblicati!,/home/sailing/Main-Computer/install/bno08x_sensor/lib/python3.10/site-packages/bno08x_sensor/bno08x_publisher.py,publish_sensor_data,53
2024/12/06 18:27:25.780306917,1733509645,779718228,20,bno08x_publisher,Dati pubblicati!,/home/sailing/Main-Computer/install/bno08x_sensor/lib/python3.10/site-packages/bno08x_sensor/bno08x_publisher.py,publish_sensor_data,53
2024/12/06 18:27:25.879419291,1733509645,878615692,20,bno08x_publisher,Dati pubblicati!,/home/sailing/Main-Computer/install/bno08x_sensor/lib/python3.10/site-packages/bno08x_sensor/bno08x_publisher.py,publish_sensor_data,53
2024/12/06 18:27:25.978254033,1733509645,977387397,20,bno08x_publisher,Dati pubblicati!,/home/sailing/Main-Computer/install/bno08x_sensor/lib/python3.10/site-packages/bno08x_sensor/bno08x_publisher.py,publish_sensor_data,53
2024/12/06 18:27:26.80609237,1733509646,78853761,20,bno08x_publisher,Dati pubblicati!,/home/sailing/Main-Computer/install/bno08x_sensor/lib/python3.10/site-packages/bno08x_sensor/bno08x_publisher.py,publish_sensor_data,53
2024/12/06 18:27:26.179117521,1733509646,178395053,20,bno08x_publisher,Dati pubblicati!,/home/sailing/Main-Computer/install/bno08x_sensor/lib/python3.10/site-packages/bno08x_sensor/bno08x_publisher.py,publish_sensor_data,53
2024/12/06 18:27:26.276866336,1733509646,276200424,20,bno08x_publisher,Dati pubblicati!,/home/sailing/Main-Computer/install/bno08x_sensor/lib/python3.10/site-packages/bno08x_sensor/bno08x_publisher.py,publish_sensor_data,53
2024/12/06 18:27:26.377725785,1733509646,377092336,20,bno08x_publisher,Dati pubblicati!,/home/sailing/Main-Computer/install/bno08x_sensor/lib/python3.10/site-packages/bno08x_sensor/bno08x_publisher.py,publish_sensor_data,53
2024/12/06 18:27:26.478670105,1733509646,478006675,20,bno08x_publisher,Dati pubblicati!,/home/sailing/Main-Computer/install/bno08x_sensor/lib/python3.10/site-packages/bno08x_sensor/bno08x_publisher.py,publish_sensor_data,53
2024/12/06 18:27:26.569198702,1733509646,568171973,20,gps_publisher,"Publishing GPS data: 45.5057799, 9.1659007, 132.904",/home/sailing/Main-Computer/install/interfaces_py/lib/python3.10/site-packages/interfaces_py/gps_node.py,publish_gps_data,30
2024/12/06 18:27:26.578709197,1733509646,577933210,20,bno08x_publisher,Dati pubblicati!,/home/sailing/Main-Computer/install/bno08x_sensor/lib/python3.10/site-packages/bno08x_sensor/bno08x_publisher.py,publish_sensor_data,53
2024/12/06 18:27:26.679968093,1733509646,679042623,20,bno08x_publisher,Dati pubblicati!,/home/sailing/Main-Computer/install/bno08x_sensor/lib/python3.10/site-packages/bno08x_sensor/bno08x_publisher.py,publish_sensor_data,53
2024/12/06 18:27:26.778898269,1733509646,778295209,20,bno08x_publisher,Dati pubblicati!,/home/sailing/Main-Computer/install/bno08x_sensor/lib/python3.10/site-packages/bno08x_sensor/bno08x_publisher.py,publish_sensor_data,53
2024/12/06 18:27:26.877509905,1733509646,876850215,20,bno08x_publisher,Dati pubblicati!,/home/sailing/Main-Computer/install/bno08x_sensor/lib/python3.10/site-packages/bno08x_sensor/bno08x_publisher.py,publish_sensor_data,53
2024/12/06 18:27:26.980378647,1733509646,979473473,20,bno08x_publisher,Dati pubblicati!,/home/sailing/Main-Computer/install/bno08x_sensor/lib/python3.10/site-packages/bno08x_sensor/bno08x_publisher.py,publish_sensor_data,53
2024/12/06 18:27:27.81065604,1733509647,80436526,20,bno08x_publisher,Dati pubblicati!,/home/sailing/Main-Computer/install/bno08x_sensor/lib/python3.10/site-packages/bno08x_sensor/bno08x_publisher.py,publish_sensor_data,53
2024/12/06 18:27:27.180575087,1733509647,179952676,20,bno08x_publisher,Dati pubblicati!,/home/sailing/Main-Computer/install/bno08x_sensor/lib/python3.10/site-packages/bno08x_sensor/bno08x_publisher.py,publish_sensor_data,53
2024/12/06 18:27:27.280541500,1733509647,279833828,20,bno08x_publisher,Dati pubblicati!,/home/sailing/Main-Computer/install/bno08x_sensor/lib/python3.10/site-packages/bno08x_sensor/bno08x_publisher.py,publish_sensor_data,53
2024/12/06 18:27:27.379680295,1733509647,379097513,20,bno08x_publisher,Dati pubblicati!,/home/sailing/Main-Computer/install/bno08x_sensor/lib/python3.10/site-packages/bno08x_sensor/bno08x_publisher.py,publish_sensor_data,53
2024/12/06 18:27:27.480546510,1733509647,479991673,20,bno08x_publisher,Dati pubblicati!,/home/sailing/Main-Computer/install/bno08x_sensor/lib/python3.10/site-packages/bno08x_sensor/bno08x_publisher.py,publish_sensor_data,53
2024/12/06 18:27:27.569701105,1733509647,568661839,20,gps_publisher,"Publishing GPS data: 45.5057777, 9.1659184, 133.061",/home/sailing/Main-Computer/install/interfaces_py/lib/python3.10/site-packages/interfaces_py/gps_node.py,publish_gps_data,30
2024/12/06 18:27:27.579945789,1733509647,579415193,20,bno08x_publisher,Dati pubblicati!,/home/sailing/Main-Computer/install/bno08x_sensor/lib/python3.10/site-packages/bno08x_sensor/bno08x_publisher.py,publish_sensor_data,53
2024/12/06 18:27:27.683327874,1733509647,682560387,20,bno08x_publisher,Dati pubblicati!,/home/sailing/Main-Computer/install/bno08x_sensor/lib/python3.10/site-packages/bno08x_sensor/bno08x_publisher.py,publish_sensor_data,53
2024/12/06 18:27:27.780851399,1733509647,780260283,20,bno08x_publisher,Dati pubblicati!,/home/sailing/Main-Computer/install/bno08x_sensor/lib/python3.10/site-packages/bno08x_sensor/bno08x_publisher.py,publish_sensor_data,53
2024/12/06 18:27:27.879268115,1733509647,878481887,20,bno08x_publisher,Dati pubblicati!,/home/sailing/Main-Computer/install/bno08x_sensor/lib/python3.10/site-packages/bno08x_sensor/bno08x_publisher.py,publish_sensor_data,53
2024/12/06 18:27:27.980450499,1733509647,980006088,20,bno08x_publisher,Dati pubblicati!,/home/sailing/Main-Computer/install/bno08x_sensor/lib/python3.10/site-packages/bno08x_sensor/bno08x_publisher.py,publish_sensor_data,53
2024/12/06 18:27:28.84124077,1733509648,83486202,20,bno08x_publisher,Dati pubblicati!,/home/sailing/Main-Computer/install/bno08x_sensor/lib/python3.10/site-packages/bno08x_sensor/bno08x_publisher.py,publish_sensor_data,53
2024/12/06 18:27:28.182748098,1733509648,182162242,20,bno08x_publisher,Dati pubblicati!,/home/sailing/Main-Computer/install/bno08x_sensor/lib/python3.10/site-packages/bno08x_sensor/bno08x_publisher.py,publish_sensor_data,53
2024/12/06 18:27:28.281737640,1733509648,281164988,20,bno08x_publisher,Dati pubblicati!,/home/sailing/Main-Computer/install/bno08x_sensor/lib/python3.10/site-packages/bno08x_sensor/bno08x_publisher.py,publish_sensor_data,53
2024/12/06 18:27:28.382065655,1733509648,381440484,20,bno08x_publisher,Dati pubblicati!,/home/sailing/Main-Computer/install/bno08x_sensor/lib/python3.10/site-packages/bno08x_sensor/bno08x_publisher.py,publish_sensor_data,53
2024/12/06 18:27:28.482706357,1733509648,482017963,20,bno08x_publisher,Dati pubblicati!,/home/sailing/Main-Computer/install/bno08x_sensor/lib/python3.10/site-packages/bno08x_sensor/bno08x_publisher.py,publish_sensor_data,53
2024/12/06 18:27:28.569421406,1733509648,568645326,20,gps_publisher,"Publishing GPS data: 45.5057738, 9.1659332, 133.264",/home/sailing/Main-Computer/install/interfaces_py/lib/python3.10/site-packages/interfaces_py/gps_node.py,publish_gps_data,30
2024/12/06 18:27:28.582156013,1733509648,581635250,20,bno08x_publisher,Dati pubblicati!,/home/sailing/Main-Computer/install/bno08x_sensor/lib/python3.10/site-packages/bno08x_sensor/bno08x_publisher.py,publish_sensor_data,53
2024/12/06 18:27:28.683336034,1733509648,682722307,20,bno08x_publisher,Dati pubblicati!,/home/sailing/Main-Computer/install/bno08x_sensor/lib/python3.10/site-packages/bno08x_sensor/bno08x_publisher.py,publish_sensor_data,53
2024/12/06 18:27:28.780782047,1733509648,780122857,20,bno08x_publisher,Dati pubblicati!,/home/sailing/Main-Computer/install/bno08x_sensor/lib/python3.10/site-packages/bno08x_sensor/bno08x_publisher.py,publish_sensor_data,53
2024/12/06 18:27:28.881412471,1733509648,880856967,20,bno08x_publisher,Dati pubblicati!,/home/sailing/Main-Computer/install/bno08x_sensor/lib/python3.10/site-packages/bno08x_sensor/bno08x_publisher.py,publish_sensor_data,53
2024/12/06 18:27:28.982763696,1733509648,982141895,20,bno08x_publisher,Dati pubblicati!,/home/sailing/Main-Computer/install/bno08x_sensor/lib/python3.10/site-packages/bno08x_sensor/bno08x_publisher.py,publish_sensor_data,53
2024/12/06 18:27:29.81001687,1733509649,80432480,20,bno08x_publisher,Dati pubblicati!,/home/sailing/Main-Computer/install/bno08x_sensor/lib/python3.10/site-packages/bno08x_sensor/bno08x_publisher.py,publish_sensor_data,53
2024/12/06 18:27:29.183117203,1733509649,182526551,20,bno08x_publisher,Dati pubblicati!,/home/sailing/Main-Computer/install/bno08x_sensor/lib/python3.10/site-packages/bno08x_sensor/bno08x_publisher.py,publish_sensor_data,53
2024/12/06 18:27:29.281106856,1733509649,280367574,20,bno08x_publisher,Dati pubblicati!,/home/sailing/Main-Computer/install/bno08x_sensor/lib/python3.10/site-packages/bno08x_sensor/bno08x_publisher.py,publish_sensor_data,53
2024/12/06 18:27:29.379797441,1733509649,379312252,20,bno08x_publisher,Dati pubblicati!,/home/sailing/Main-Computer/install/bno08x_sensor/lib/python3.10/site-packages/bno08x_sensor/bno08x_publisher.py,publish_sensor_data,53
